Column1,title,author,content,price,grade,genre
449,마구,"
히가시노 게이고 저/이혁재 역
        ","



9회말 2사 만루의 위기를 맞은 가이요 고등학교의 에이스 투수 스다 다케시는 자신의 모든 것을 담아 운명의 1구를 던진다. 그러나 그 공은 자타가 공인하는 천재 투수에게서는 도저히 나올 수 없는 폭투가 되어 가이요 고등학교를 패전으로 이끈다. 그로부터 열흘 후, 스다와 배터리로 활약했던 포수이자 야구팀 주장 기타오카가 학교 근처 제방에서 변사체로 발견되고, 경찰은 그가 남긴 앨범에서 “나는 마구를 봤다.”는 메모를 찾아낸다. 그리고 얼마 후, 스다 다케시 또한 한쪽 팔이 잘린 채 신사의 숲에서 의문의 변사체로 발견된다. 그의 곁에서 발견된 것은 ‘마구’라는 다잉 메시지. 스토리가 전개됨에 따라 독자들은 주인공 스다가 세상에 대한 분노를 간직하고 살아갈 수밖에 없게 된 충격적이고도 비극적인 진실에 직면하게 된다. 그러한 주인공의 비극적인 운명이 한마디로 응축된 것이 바로 ‘마구’라는 단어로, 책을 읽고 난 독자들은 그 무겁고도 어두운 진실 앞에 비운의 천재가 겪어야 했던 왜곡된 삶과 비참한 죽음에 대해 참을 수 없는 슬픔을 느끼게 된다.이 작품은 히가시노 게이고의 소설 중 가장 스케일이 크고, 복잡한 사건과 복선이 맞물려 돌아가는 가장 입체적인 작품이다. 두 고교 야구 선수의 의문의 죽음, 그리고 그 며칠 전에 일어난 전기 회사 폭파 미수 사건, 또 전기 회사 사장 납치 협박 사건. 언뜻 보면 도저히 이어지지 않을 것 같은 이 별개의 사건들이 교묘히 한 지점에서 맞물리면서 각 인물들의 얽히고설킨 관계와 진실이 하나씩 드러난다. 그리고 그 사건 하나하나가 모두 명확한 동기와 배경을 가진 채 하나의 결말을 향해 달려가는 과정에서 독자들은 서스펜스와 쾌감을 느끼게 된다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,320원
                    ",8.8,1
450,개는 어디에,"
요네자와 호노부 저/권영주 역
        ","



신본격 미스터리의 기수 요네자와 호노부그의 터닝 포인트가 된 첫 본격 미스터리 작품!현재 일본 미스터리계에서 가장 주목받는 신세대 작가로 꼽히는 요네자와 호노부. 데뷔 초기 주로 일상 미스터리를 소재로 삼은 학원물을 발표해왔던 그는 이후 ‘클로즈드 서클’ 트릭을 다룬 장편소설 『인사이트 밀』을 비롯한 신본격 미스터리 작품에서도 기발한 아이디어와 뛰어난 필력을 보여주며 많은 미스터리 팬들의 사랑을 받고 있다. 2005년 발표한 장편소설 『개는 어디에』는 그가 처음으로 도전한 본격 미스터리물로, 담담하고 간결한 터치로 그늘진 청춘상을 그려내는 데 일가견이 있는 요네자와 호노부의 개성과 매력이 유감없이 발휘된 수작이다. 고야 조이치로. 25세. 남. 은행원으로 일하다 피부병 때문에 직장을 그만두고 도쿄 근교에 있는 고향 마을로 돌아온 그는 잃어버린 애완견을 찾아주는 탐정이 될 생각으로 조사 사무소 ‘고야 S&R’을 차린다. 그런데 개업 첫날부터 웬 노인이 찾아와 도쿄에서 실종된 자기 손녀를 찾아달라는 부탁을 한다. 한편 고등학교 후배 한페가 소문을 듣고 찾아와 탐정 조수로 써달라고 매달리는가 하면, 고부세라는 한 시골 마을에서는 오래전부터 마을 사무소에서 보관하고 있는 고문서의 내용을 해독해달라는 의뢰가 들어온다. 시니컬하고 논리적인 성격의 고야와 의욕이 넘치는 행동파 한페. 둘은 사무소에 들어온 의뢰를 하나씩 맡아 조사를 진행하게 되는데, 시간이 흐를수록 두 사건 사이에 예기치 못했던 연관성이 드러난다. 실종된 줄 알았던 의뢰인의 손녀 도코는 알고 보니 스스로 행적을 감춘 것이었고, 그녀가 남긴 족적과 기록들이 고부세 마을 이곳저곳에서 발견되었던 것. 비밀스러운 실종자의 행적을 좇는 사이 고야는 자신이 겪은 좌절의 기억이 그녀의 모습과 겹치는 것을 느끼고 묘한 동질감을 느끼기 시작하는데……                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
9,900원
                    ",8.4,1
451,악의 교전 1,"
기시 유스케 저/한성례 역
        ","



인간의 욕망과 광기를 섬세하게 그려내는 작가 ‘기시 유스케’의 신작이다. 『검은 집』을 비롯하여 『천사의 속삭임』,『푸른 불꽃』 등의 작품으로 국내에 많은 마니아층을 형성하고 있는 기시 유스케가 이번에는 광기 어린 살인귀와 함께 돌아왔다. 『악의 교전』의 배경인 학교는 교육의 전당이라는 제 기능을 수행하지 못한 채 집단 따돌림, 체벌, 폭력, 성추행 등으로 얼룩져 있다. 냉혈한 살인마에게 그런 학교는 뿌리치기 힘든 먹잇감이다. 살인마는 병든 학교에 선한 얼굴의 탈을 쓰고 스며들어간 후 지능적으로 사람의 마음을 빼앗고 자신만의 왕국을 건설한다. 그리고 자신에게 방해가 되는 사람을 마주치면 노래를 흥얼거리며 아무런 죄의식 없이 피비린내 나는 살인을 저지른다. 그의 입에서 흘러나오는 노래는 경쾌한 선율로 포장됐지만 사실은 배신과 살인을 주제로 한 오페라 주제가 ‘모리타트’! 가장 믿고 있던 사람이 아무런 방어도 하지 않은 순간에 살기 가득한 몸짓으로 다가온다. 그리고 그의 치밀한 살인계획에 그 누구도 벗어나기 어렵다. 책은 분위기를 압도하는 섬뜩한 캐릭터 설정, 절묘한 구성, 세밀하고 쫀쫀한 심리묘사로 한시도 쉬지 않고 책장을 넘기게 만든다. 그리고 조용히 엄습해 오는 서늘한 살기는 긴장의 정상에서 악의 심연으로 끝없이 떨어뜨리는 쾌감을 안겨 준다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,500원
                    ",8.8,1
452,무서운 이야기 더 파이널,"
송준의 편
        ","



산 자와 죽은 자가 함께 겪는 공포의 스펙트럼!천만 네티즌이 선택한 무서운 이야기의 결정판5년 이상, 약 천만의 누리꾼들이 다녀간 인기 공포 블로그 〈잠들 수 없는 밤의 기묘한 이야기〉의 괴담을 책으로 엮은 『무서운 이야기_더 파이널』은 동시대를 살아가는 내 이웃이 실제로 겪은 괴담으로 손에 잡힐 듯 생생한 현실적 공포를 느끼게 해준다.여기, 지금 우리와 함께 살아가고 있는 괴담시대가 변했다. 어두컴컴한 재래식 화장실, 인적이 드문 공동묘지. 더 이상 이런 곳에서 괴담을 찾을 수 없게 되었다. 이제는 밤 12시 종이 울리기를 기다리지 않아도 일상 어디에서나 괴담을 찾을 수 있다. 엘리베이터 안, 이메일, 휴대전화, 내비게이션 등 바로 우리 곁에 현대적 공포가 도사리고 있는 것이다. 『무서운 이야기_더 파이널』에 실린 훔쳐보는 령(靈), 살(殺)의 공포가 깃든 도시, 기묘(妙)한 어둠의 시간들을 통과한 39편의 실화 괴담으로 인간 본연의 공포를 되새길 수 있다.                     


","
9,000원
                    ",,1
453,"기발한 발상, 하늘을 움직이다","
시마다 소지 저/한희선 역
        ","



일본 미스터리 소설의 거장 시마다 소지.그가 선보이는 거짓말 같은 기묘하고 환상적인 트릭.『점성술 살인사건』을 시작으로 일본 추리소설계에서 '신(新)본격 추리소설'이라는 새로운 흐름을 이끌어낸 작가 시마다 소지의 대표작. 작가는 환상적인 소재와 장대한 스토리텔링, 치밀하게 짜인 이야기 구조를 통해 매혹적인 미스터리를 선보인다, 특히 이 작품은 '수수께끼 풀이를 중시하여 추리소설 본연의 즐거움을 되찾자'는 '신본격 추리소설'의 정신에 사회파적 문제의식을 함께 녹여내 독자와 평단 모두에게서 만족할만한 평을 받았다.관광객으로 붐비는 도쿄 아사쿠사의 상점가에서 부랑자 노인이 소비세 12엔(우리 돈으로 약 160원)을 요구하는 가게 여주인을 칼로 찔러 죽이는 사건이 발생한다. 치매에 걸린 걸인이 우발적으로 저지른 살인이 분명하지만, 뭔가 석연치 않았던 요시키 형사는 단독으로 수사를 계속한다. 수사 과정에서 형사는 노인이 교도소에서 쓴 기묘한 소설을 접하게 되고, 오랜 기간 숨겨져 있던 사건의 진실이 드러난다.이 작품을 통해 시마다 소지는 괴담으로밖에 설명할 수 없는 초현실적 현상이 논리적으로 완벽하게 해결되는 과정을 보여준다. 이는 그가 한결같이 주장해온 '환상미와 강렬한 매력을 지닌 수수께끼'로, 독자들은 동화와 환상소설을 넘나드는 작품 속 이야기를 통해 극대화된 추리소설의 즐거움을 맛볼 수 있을 것이다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
11,700원
                    ",9.1,1
454,에드거 앨런 포 베스트 단편선,"
에드가 앨런 포 저
        ","



미국 시인이자 소설가이며 비평가 에드거 앨런 포의 『에드거 앨런 포 베스트 단편선』. 19세기 최대의 독창가로 뽑히는 저자의 베스트 단편만을 엄선하여 실었다. <어셔 가의 몰락>, <고자질하는 심장>, <모르그 가의 살인>, 그리고 <검은 고양이> 등을 수록했다. 저자가 만들어낸 걸작의 세계로 초대한다.                    


","
7,650원
                    ",,1
455,갈릴레오의 고뇌,"
히가시노 게이고 저/양억관 역
        ","



‘악마의 손’, 갈릴레오에게 도전장을 내밀다!미스터리의 제왕 히가시노 게이고의 〈탐정 갈릴레오 시리즈〉 제5탄.『용의자 X의 헌신』이 134회 나오키상을 수상하며 일본을 대표하는 작가로 꼽히는 히가시노 게이고. 『갈릴레오의 고뇌』는 〈탐정 갈릴레오 시리즈〉 제5탄으로 천재 물리학자인 데이도 대학의 유가와 교수, 일명 탐정 갈릴레오와 그의 대학 동기인 경시청 형사 구사나기가 팽팽한 신경전을 벌이며 과학과 초자연적 현상을 이용한 범죄를 함께 추적하는 과정을 스릴 있게 그려낸 작품이다.〈탐정 갈릴레오 시리즈〉는 제3탄 『용의자 X의 헌신』이 134회 나오키상을 수상하고, 이후 시리즈가 영화와 텔레비전 드라마로 만들어지면서 히가시노 게이고의 대표 시리즈로 자리매김했다. 이번 작품에서는 영화 〈용의자 X의 헌신〉에 처음 나온 캐릭터인 여형사 우쓰미 가오루가 등장해 활발한 활약을 펼침으로써 또 다른 긴장감과 재미를 불어 넣는다. 그리고 지금까지의 갈릴레오 시리즈가 범죄의 트릭이나 범행 동기에 초점을 맞추었다면, 이번 『갈릴레오의 고뇌』는 그보다 해결에 이르는 프로세스나 주인공들의 내밀한 심리 묘사를 다루는데 좀 더 중점을 두고 있다. 또한 제목이 암시하듯 이번 작품에서는 지금까지 자신의 감정을 드러내는 법이 없이 언제나 논리적이고 냉철하며 무기질적인 세계관을 드러냈던 주인공 유가와 교수가 고뇌하고 갈등하는 모습과 함께 인간적인 따스한 면모를 내보이고, 거의 밝혀지지 않았던 그의 과거가 조금씩 드러나는 등 전편에 비해 한층 더 드라마틱한 전개를 보이고 있어 매우 흥미진진한 스토리를 들려준다. ""사람의 마음도 과학 아니겠습니까.""라는 유가와 교수의 말처럼 이 작품은 고도의 과학적 트릭을 이용한 두뇌 게임 이면에 따뜻한 인간 드라마를 펼쳐보인다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,320원
                    ",8.2,1
456,디셉션 포인트 2,"
댄 브라운 저/유소영 역
        ","



『다 빈치 코드』로 일약 베스트 셀러 작가로 떠오른 댄 브라운의 2001년 작품. 권력의 덫, 어긋난 애국심으로 점철된 추악한 스캔들의 결말과 그 반전의 묘미가 돋보이는 소설이다.대통령 선거를 앞두고, 야욕과 권모술수가 난무하는 워싱턴 정계에서 세기의 정치 음모가 벌어진다. 그동안의 NASA 실패를 지탄하는 상대 후보 세지윅 섹스턴 때문에 NASA를 지지하는 현 대통령의 지지율이 하락한다. 그러나 때마침 NASA가 우주 생물의 화석이 담긴 거대한 운석을 빙하 속에서 발견하면서 NASA는 다시 급부상하고 이들을 지지한 대통령의 입지도 굳어진다.운석을 검증하기 위해 초빙된 민간 과학자들은 뜻하지 않게 운석에 얽힌 거대한 음모를 알게 된다. 그 과정에서 과학자 몇이 살해되고, 남아 있는 과학자들도 알 수 없는 살인부대에 쫓기는 신세가 된다. 운석의 음모에 휘말린 과학자들과 국가정찰국(NRO) 요원, NASA 직원들, 미 대통령과 수석보좌관, 강력한 대통령 후보인 상원의원과 그 보좌관……. 도대체 이 운석의 비밀은 무엇이고, 그 뒤에 도사린 음모는 무엇이며, 끝까지 모습을 드러내지 않고 이 모든 음모를 지휘한 배후 인물은 또 누구인가? 지적 스릴러라는 장르에 걸맞게, 이번 소설도 천체물리학과 해양생물학 그리고 각종 최첨단 과학을 우리에게 소개하고 있다. 놀라운 것은 책 속에 등장하는 모든 테크놀로지가 실재한다는 것이다. 특히, 일반인이 잘 알지 못하는 NASA의 과학 기기와 델타포스 요원들의 무기들은 소설의 재미를 배가시킨다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
8,820원
                    ",8.6,1
457,디셉션 포인트 1,"
댄 브라운 저/유소영 역
        ","



『다 빈치 코드』로 일약 베스트 셀러 작가로 떠오른 댄 브라운의 2001년 작품. 권력의 덫, 어긋난 애국심으로 점철된 추악한 스캔들의 결말과 그 반전의 묘미가 돋보이는 소설이다.대통령 선거를 앞두고, 야욕과 권모술수가 난무하는 워싱턴 정계에서 세기의 정치 음모가 벌어진다. 그동안의 NASA 실패를 지탄하는 상대 후보 세지윅 섹스턴 때문에 NASA를 지지하는 현 대통령의 지지율이 하락한다. 그러나 때마침 NASA가 우주 생물의 화석이 담긴 거대한 운석을 빙하 속에서 발견하면서 NASA는 다시 급부상하고 이들을 지지한 대통령의 입지도 굳어진다.운석을 검증하기 위해 초빙된 민간 과학자들은 뜻하지 않게 운석에 얽힌 거대한 음모를 알게 된다. 그 과정에서 과학자 몇이 살해되고, 남아 있는 과학자들도 알 수 없는 살인부대에 쫓기는 신세가 된다. 운석의 음모에 휘말린 과학자들과 국가정찰국(NRO) 요원, NASA 직원들, 미 대통령과 수석보좌관, 강력한 대통령 후보인 상원의원과 그 보좌관……. 도대체 이 운석의 비밀은 무엇이고, 그 뒤에 도사린 음모는 무엇이며, 끝까지 모습을 드러내지 않고 이 모든 음모를 지휘한 배후 인물은 또 누구인가? 지적 스릴러라는 장르에 걸맞게, 이번 소설도 천체물리학과 해양생물학 그리고 각종 최첨단 과학을 우리에게 소개하고 있다. 놀라운 것은 책 속에 등장하는 모든 테크놀로지가 실재한다는 것이다. 특히, 일반인이 잘 알지 못하는 NASA의 과학 기기와 델타포스 요원들의 무기들은 소설의 재미를 배가시킨다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
8,820원
                    ",9,1
458,잘린 머리처럼 불길한 것,"
미쓰다 신조 저/권영주 역
        ","



제61회 일본 추리작가협회상과 제8회 본격미스터리 대상에 동시에 노미네이트되어 화제가 된 미쓰다 신조의 대표작이다. 일본의 한 마을에서 머리 잘린 시체들이 잇따라 발견되면 벌어지는 일련의 사건들을 담고 있는 이 작품은 완벽한 밀실 상태에서의 연쇄 살인 사건으로 대표되는 본격 미스터리적 요소에 마을의 뿌리 깊은 아들 숭배 사상, 옛 조상의 지벌에 대한 사람들의 두려움 등의 민속학적 호러를 접목한 독특한 구성을 선보인다. 밀실 살인, 연쇄 살인의 미궁을 단번에 추리해내는 명탐정 대신 인간의 마음 깊은 곳에 자리한 공포와 불안으로 대변되는 암흑의 세계를 그려낸 작가의 독특한 작풍이 돋보이는 작품.전후 일본, 오쿠다마 깊은 곳에 위치한 히메카미 촌의 히가미 가에서는 오래전부터 당주의 적자인 맏아들이 가독을 승계하고 가문을 존속시켜왔다. 그런데 이 가문에서는 대대로 아들이 좀처럼 성장하지 못하고 어렸을 때 죽고 만다. 아들이 무사히 성장하도록 하기 위해 마을에서는 아들이 태어난 뒤 삼일째 밤, 십삼 년째 밤, 이십삼 년째 밤에 각기 의식을 치른다. 히가미 가의 제일 가문인 이치가미 가의 장손 조주로를 위한 ‘십삼야 참배’ 날 밤, 그의 쌍둥이 남매인 히메코가 우물에 빠져 죽은 채 발견되며, 마을에는 조상의 지벌이 또다시 내린 게 아닌가 하는 공포와 불안이 엄습하는데…….                    


","
12,600원
                    ",8.8,1
459,성녀의 구제,"
히가시노 게이고 저/김난주 역
        ","



""구제의 나날이 끝나는 순간 단죄는 시작되리라…….""히가시노 게이고의 〈갈릴레오〉 시리즈의 네 번째 작품왜곡된 사랑이 부른 슬픈 복수극일본 최고의 베스트셀러 작가 히가시노 게이고의 나오키상 수상작 『용의자 X의 헌신』이 속한 〈갈릴레오 시리즈〉의 네 번째 책이다. 피 냄새가 물씬 나는 일반적인 추리소설과 달리 피 한 방울 흘리지 않으면서 정교한 구성과 치밀한 복선으로 최고조의 긴장감을 유지하고, 사건의 그늘에 슬픔과 아름다움이 교차하는 인간 드라마를 전개시킴으로써 책장을 덮고 나서도 긴 여운을 남게 하는 히가시노 게이고 특유의 감성이 잘 살아 있는 작품이다.IT회사의 사장 마시바 요시다카가 자신의 집에서 독살된 채 발견된다. 이 사건에 대한 용의자는 다름 아닌 그의 아내. 그러나 그녀에게 완벽한 알리바이가 있다. 유가와는 아야네의 사건 전후 행적과 과거를 조하사고 집 안 곳곳을 면밀히 살핀 후 살인 방법에 관해 결론을 내린다. 그것은 바로 '허수해(虛數解)'. 구제와 단죄, 그 사이에 놓인 허수해의 진실은 과연 무엇일까?『성녀의 구제』에서는 『용의자 X의 헌신』에서 이시가미와의 대결 후 다시는 수사에 관여하지 않겠다고 선언했던 유가와 마나부(일명 '갈릴레오 교수')가 친구인 구사나기 형사를 위해 어쩔 수 없이 또다시 살인 사건에 개입하여 범인과 첨예한 두뇌 싸움을 펼친다. '허수해'라는 불가사의한 트릭에 도전하는 천재 물리학자 유가와 마나부와 용의자를 사랑하는 형사 구사나기, 그리고 완전 범죄에 도전하는 용의자의 팽팽한 삼각 구도 속에서 긴장감있는 이야기가 전개되어 결국 충격의 결말을 만나게 될 것이다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,420원
                    ",8.8,1
460,"어둠이여, 내 손을 잡아라","
데니스 루헤인 저/조영학 역
        ","



<살인자들의 섬>, <미스틱 리버>로 전 세계 하드보일드 독자들의 인기를 한몸에 받고 있는 데니스 루헤인의 두 번째 장편소설로, 「뉴욕 타임스」,「피플」,「커커스 리뷰」 등 주요 언론에서 최고의 작품이라는 찬사를 받았다. 소심하면서도 호기심 많은 남자와 강단 있고 박력 넘치는 여성 캐릭터를 전면에 내세운 '켄지                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
11,700원
                    ",8,1
461,무서운 이야기 2,"
송준의 편 / 안병현 그림
        ","



당신은 어둠속에서 혼자가 되어 본적이 있는가? 서서히 다가오는 어둠의 그림자를 본적이 있는가?올여름 진정한 공포의 맛을 느껴 보고 싶은 사람들에게 권할 만한 책이 나왔다. 수많은 공포 소설이 작가의 상상력을 통해 나온 것에 비해 이 책에 실린 내용은 글쓴이나 글쓴이의 주위 사람들이 직접 경험한 이야기를 실었다는 점에서 격을 달리한다. 작가의 상상력은 흔히 억지스런 내용이 포함되어 있어서 순간적인 신경을 자극하는 데에는 효과가 있을지 모르지만, 읽고 난 후의 느낌은 현실감이 뚝 떨어진다. 하지만 이 책에 실린 32편의 이야기는 300만 명의 누리 꾼이 방문하는 블로그 '잠들 수 없는 밤의 기묘한 이야기'에 누리꾼들이 직접 경험한 이야기를 올린 것 중에서 가장 현실적이고 공포도가 높은 것만을 엄선하여 실어 놓은 것으로, 내용 자체는 매우 소박한 느낌을 주지만 읽고 난 후에 생기는 공포의 충격은 가히 메가톤급이라 할 만하다.불과 며칠 전 겪었던 무서운 이야기에서 어릴 적 경험 또는 가족이나 친구에게서 들은 이야기, 몇 년 전 뉴스에 등장했던 괴담의 뒷이야기 등등 실제 생활 속이 아니면 느낄 수 없는 리얼 스토리가 작위적인 소설의 한계를 뛰어나게 극복하기 때문이다.자아! 준비 되었나?당신과 당신의 이웃이 경험한 무서운 이야기의 세계로 들어가 보자.                    


","
8,550원
                    ",,1
462,악마가 와서 피리를 분다,"
요코미조 세이시 저/정명원 역
        ","



악마, 피리를 들어 저주와 광기의 멜로디를 연주하다 1947년, 10명을 독살하고 보석을 강탈한 전대미문의 천은당(天銀堂) 사건이 벌어진다. 이 사건의 용의자로 지목된 인물은 몰락한 츠바키 자작. 그는 알리바이를 대고 간신히 혐의를 벗지만 범죄자로까지 몰린 자신의 처지를 비관해서인지 유서를 남기고 목을 맨다. 그 후, 어딘가에서 들려오는 「악마가 와서 피리를 분다」라는 플루트 곡과 함께 계속 모습을 드러내는 츠바키 자작의 환영. 츠바키 자작은 정말 죽은 것일까? 옛 귀족들의 타락을 배경으로 한 원념이 연쇄적인 참극을 낳고, 감추어진 진실을 알게 된 명탐정 긴다이치 코스케는 아연해지는데…….『악마가 와서 피리를 분다』는 현금을 탈취하기 위해 12명을 청산가리로 살해한 ‘제국은행 사건’을 모티브 삼아 집필한 요코미조 세이시의 대표작. 세상을 떠들썩하게 만든 실제 사건, 전후의 혼란과 귀족 계급의 몰락 등 당대 사회상을 절묘하게 반영해 주로 고루한 인습이 낳은 범죄를 그렸던 기존의 작품들과는 다른 맛을 선사한다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
9,900원
                    ",8.6,1
463,6시간 후 너는 죽는다,"
다카노 가즈아키 저
        ","



에도가와 란포 상 초유의 히트작 『13계단』의 작가, 다카노 가즈아키초능력을 소재로 정교한 미스터리를 결합한 신감각 추리 단편집기존 추리 서스펜스의 진행 속에 ‘초능력’이라는 초자연적 소재를 가미한 이색 추리 단편집이다. ‘미래를 내다볼 수 있는 초능력자’와 만난 각 단편의 주인공들이 다양한 방식으로 대처하는 인생의 이야기를 그리고 있다. 범죄, 연애, 추억, 복수, 꿈 등으로 각 단편들의 소재는 다르지만, 평온한 삶을 살던 개별 주인공들이 야마하 케이시의 예지로 인하여 자기 미래에 대한 고뇌에 빠지는 상황을 설정하여 미래에 대처하는 인간의 자세를 묻고 있다.주인공들은 삶의 진짜 의미를 알기 위해, 남을 구하기 위해, 잃어버린 꿈을 찾기 위해 분투하면서 그들은 내면적인 변화를 체험하게 되고, 예언자 케이시가 던진 화두는 그대로 독자에게 전해져 삶이란 단지 흐르는 시간 속을 사는 것 이상이라는 깨달음과 함께 시간과 운명에 대해 돌이켜 보는 시간을 갖게 할 것이다.작가소개たかの かずあき,高野和明다카노 가즈아키는 1964년 도쿄에서 태어나 1985년부터 영화, TV 등 촬영 현장에서 경험을 쌓았다. 이때 일본 영화계의 거장 오카모토 기하치 감독에게 사사했다. 1989년 미국으로 건너가 LA 시티 컬리지에서 영화 연출, 촬영, 편집을 전공하다가 91년 중퇴한 뒤 귀국한다. 귀국 후 영화, TV 등 각본가로 활동하다가, 2001년에 처녀작인『13계단』으로 제47회 일본 최고의 추리소설상인 제 47회 에도가와 란포 상을 수상했다. 저서에는 『그레이브 디거』, 『K.N의 비극』, 『유령 인명 구조대』 등이 있다. 그의 데뷔작인 『13계단』은 각종 법정 참고서 등 방대한 자료들을 철두철미하게 조사하여 작품 전반에 극도의 현실성을 부여했던 사건 조사가 꼼꼼한 작가의 면모를 엿보게 한다. 이 책은 일본 추리 문단에 등장한 이후 에드가와 란포 상 최초의 만장일치 수상, 최단기간 100만부 돌파라는 신기록을 갱신할 정도로 높은 평가를 받았다. 과거를 씻고 선행을 통해 거듭나려는 소악당과 그의 앞길을 막는 의문의 조직, 그리고 연쇄 살인마와 경찰이 뒤얽힌 숨가쁜 24시간의 추적극이 펼쳐진다. 사형 제도의 모순과 범죄 관리 시스템의 허점을 맹렬하게 비난하는 이 작품은 사회파 작가로서의 그의 면모를 보여준다. 또한 이 작품은 영화로 제작되어 당시 일본 박스 오피스를 석권하기도 했다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
10,800원
                    ",8.6,1
464,이누가미 일족,"
요코미조 세이시 저/정명원 역
        ","



소년탐정 김전일의 할아버지, 긴다이치 코스케 시리즈 출간 이후 1,800만 부 판매에 빛나는 일본 추리소설 사상 최대 히트작!세 번의 영화, 다섯 번의 드라마로 만들어져 기록적인 흥행을 올린 일본 추리소설 사상 불후의 걸작, 요코미조 세이시의 『이누가미 일족』. 특히 1976년에 거장 이치가와 곤이 만든 영화는 그해 일본 흥행 순위 1위에 올랐으며, 폭발적인 요코미조 세이시 신드롬을 불러 일으켰다.전쟁에서 얼굴을 다쳐 하얀 가면을 쓰고 돌아오는 바람에 누구도 그의 정체를 확시할 수 없는 첫째 손자 이누가미 스케키요, 오만불손하고 의뭉스런 둘째 손자 이누가미 스케타케, 다마요에 대한 병적인 집착을 보이는 막내 손자 이누가미 스케토모. 유언장이 공포된 날 이후 불길한 분위기 속에서 이들 손자들은 차례차례 살해도고, 명탐정 긴다이치 코스케는 이누가미 가문의 부를 상징하는 요키(도끼), 고토(거문고), 기쿠(국화)이 모양으로 일어난 연쇄 살인 사건에 뛰어든다.『이누가미 일족』은 앞서 국내에 소개됐던 『옥문도』, 『팔묘촌』, 『악마의 공놀이 노래』와 더불어 긴다이치 코스케 시리즈 중 가장 유명한 작품으로, 각종 인기투표에서 예외 없이 다섯 손가락 안에 드는 인기작이다. 복잡하게 얽힌 가족사와 살인을 일으키는 추악한 유언장으로 이야기는 시작되는데, 주범으로 인해 연쇄 살인의 규칙이 만들어지지만 공범들이 거기에 변칙을 더해가고, 게다가 주범은 공범의 존재를 모른다.겨울 호수의 요사스런 분위기가 감도는 대저택, 비틀린 욕망이 담긴 유언장과 일그러진 가족들, 섬뜩한 하얀 고무 가면과 거꾸로 박힌 시체. 발표된 지 60여 년이 지난 작품이지만, 이치가와 곤의 영상으로 재창조돼 지금도 끊임없이 재생산되고 있는 이 작품은 호러와 미스터리를 상징하는 일본 문화의 아이콘이라 할 만하다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
9,900원
                    ",8.6,1
465,목적지 불명,"
애거사 크리스티 저
        ","



전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕,애거서 크리스티 국내 최초 공식 완역본 전집“수면제는 그다지 낭만적인 방법이 못됩니다. 건물에서 뛰어내리거나 기차에 몸을 던지는 것 역시 그리 추천하지 않고요. 한 번에 죽기란 쉽지 않습니다. 그러니까 제가 말씀드리고 싶은 건, ‘다른’ 방법도 있다는 겁니다.” 아이의 죽음과 남편의 변심, 고통스러운 과거를 뒤로 하고 다시 시작하려고 했지만 그저 죽음만이 해방이라는 생각이 들던 그때, 자살하려고 수면제를 삼키기 직전 한 남자가 호텔 방문을 따고 들어와 말한다. “죽을 수 있는 다른 방법을 제안하는 겁니다. 좀 더 모험적인 방법이지요. 짜릿함까지 있어요. 정말 사실대로 말씀드리자면 죽을 확률은 거의 99퍼센트입니다…….” 그렇게 힐러리 크레이븐은 실종된 젊은 과학자 토머스 베터튼의 부인이 되어, 미지의 모험 속으로 떠나게 된다. 자신이 어디로 가게 될지도 알지 못한 채로……!“과학자들이 정부 보안 기관들의 관심으로부터 사라지고자 할 때, 어디로 가야 할까? 바로 이 환상적인 문제에 대한 해답이 이 작품에서 전개된다.” _ 《타임스》                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
9,000원
                    ",10,1
